level_0,index,school_id,name,logo_url,area,address,postal_code,website,parent_volunteer,type_sap,type_boys-only,type_girls-only,type_gep,affiliations,logo_url2,moe_url,googlemap_url,review_num,review_rating_avg
88,88,meridian,Meridian Primary School,https://sgschooling.com/img/logo/meridian.jpg,Pasir Ris,20 Pasir Ris St 71 S518798,518798,http://www.meridianpri.moe.edu.sg/,,false,false,false,false,,Meridian Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=meridian-primary-school,"https://www.google.com/maps/place/Meridian+Primary+School/@1.376032,103.9324739,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d965a2a206d:0xfe181084d128ea8f!8m2!3d1.376032!4d103.9350488!16s%2Fg%2F11xfjyqrw?entry=ttu",25,4.12
89,89,methodist-girls,Methodist Girls' School (Primary),https://sgschooling.com/img/logo/methodist-girls.jpg,Bukit Timah,11 Blackmore Drive S599986,599986,https://www.mgs.moe.edu.sg/,"40h, apply in Apr",false,false,true,false,Methodist Girls’ School,Methodist Girls' School (Primary).jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=methodist-girls-school-primary,"https://www.google.com/maps/place/Methodist+Girls'+School/@1.3329949,103.7808781,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1084446b721d:0xcbcfd322dea1c70f!8m2!3d1.3329949!4d103.783453!16s%2Fm%2F025s42m?entry=ttu",,
90,90,montfort-junior,Montfort Junior School,https://sgschooling.com/img/logo/montfort-junior.jpg,Hougang,52 Hougang Avenue 8 S538786,538786,http://www.montfortjunior.moe.edu.sg/,,false,true,false,false,Montfort Secondary School,Montfort Junior School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=montfort-junior-school,"https://www.google.com/maps/place/Montfort+Junior+School/@1.3739296,103.8869056,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1647af1c9869:0x527cc4a228af8b96!8m2!3d1.3739296!4d103.8894805!16s%2Fg%2F1tkngzjc?entry=ttu",25,3.92
91,91,nan-chiau,Nan Chiau Primary School,https://sgschooling.com/img/logo/nan-chiau.jpg,Sengkang,50 Anchorvale Link S545080,545080,http://www.ncps.moe.edu.sg,"Singapore Hokkein Huay Kuan, 2y membership, 80h ",false,false,false,false,,Nan Chiau Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=nan-chiau-primary-school,"https://www.google.com/maps/place/Nan+Chiau+Primary+School/@1.3926238,103.8878531,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1672aa3d03b7:0x61801319b3a881a3!8m2!3d1.3926238!4d103.890428!16s%2Fg%2F11bc5lh1xz?entry=ttu",41,4.36585365853659
92,92,naval-base,Naval Base Primary School,https://sgschooling.com/img/logo/naval-base.jpg,Yishun,7 Yishun Ave 4 S769028,769028,http://www.navalbasepri.moe.edu.sg/,,false,false,false,false,,Naval Base Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=naval-base-primary-school,"https://www.google.com/maps/place/Naval+Base+Primary+School/@1.4160913,103.8363419,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1413f86cca47:0x901b532e5573151b!8m2!3d1.4160913!4d103.8389168!16s%2Fg%2F1tt1q66v?entry=ttu",14,4.28571428571429
93,93,new-town,New Town Primary School,https://sgschooling.com/img/logo/new-town.jpg,Queenstown,300 Tanglin Halt Road S148812,148812,http://www.newtownpri.moe.edu.sg/,,false,false,false,false,,New Town Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=new-town-primary-school,"https://www.google.com/maps/place/New+Town+Primary+School/@1.2999918,103.7974995,17z/data=!3m1!4b1!4m6!3m5!1s0x100404106a3c2393:0x3596f5bd555126fe!8m2!3d1.2999918!4d103.8000744!16s%2Fg%2F1jkytq1h5?entry=ttu",27,4.07407407407407
94,94,ngee-ann,Ngee Ann Primary School,https://sgschooling.com/img/logo/ngee-ann.jpg,Marine Parade,344 Marine Terrace S449149,449149,http://www.ngeeannpri.moe.edu.sg,,false,false,false,false,Ngee Ann Secondary School,Ngee Ann Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=ngee-ann-primary-school,"https://www.google.com/maps/place/Ngee+Ann+Primary+School/@1.3056219,103.9154305,17z/data=!3m1!4b1!4m6!3m5!1s0x31da229f0e614479:0xa946597ddf3ede48!8m2!3d1.3056219!4d103.9180054!16s%2Fm%2F02qy3gc?entry=ttu",31,4.41935483870968
95,95,north-spring,North Spring Primary School,https://sgschooling.com/img/logo/north-spring.jpg,Sengkang,1 Rivervale Street S545088,545088,http://www.northspringpri.moe.edu.sg,,false,false,false,false,,North Spring Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=north-spring-primary-school,"https://www.google.com/maps/place/North+Spring+Primary+School/@1.3872399,103.9010236,17z/data=!3m1!4b1!4m6!3m5!1s0x31da161a1addb1bd:0x2c04f280c095f023!8m2!3d1.3872399!4d103.9035985!16s%2Fg%2F1tfjsswl?entry=ttu",22,3.95454545454545
96,96,north-view,North View Primary School,https://sgschooling.com/img/logo/north-view.jpg,Yishun,210 Yishun Avenue 6 S768960,768960,http://www.northviewpri.moe.edu.sg,,false,false,false,false,,North View Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=north-view-primary-school,"https://www.google.com/maps/place/North+View+Primary+School/@1.427616,103.8457381,17z/data=!3m2!4b1!5s0x31da1443bbc90aa1:0xb77692970d4f92a5!4m6!3m5!1s0x31da14430f46f1c7:0x773e384ba3d1a79f!8m2!3d1.427616!4d103.848313!16s%2Fg%2F1t_kd0h5?entry=ttu",15,4.4
97,97,north-vista,North Vista Primary School,https://sgschooling.com/img/logo/north-vista.jpg,Sengkang,20 Compassvale Link S544974,544974,http://www.northvistapri.moe.edu.sg,,false,false,false,false,,North Vista Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=north-vista-primary-school,"https://www.google.com/maps/place/North+Vista+Primary+School/@1.3829142,103.8932382,17z/data=!3m2!4b1!5s0x31da1615f1869fef:0x909fca05ff92e21e!4m6!3m5!1s0x31da1615f5b9f83d:0xd51a058e2b0f49d7!8m2!3d1.3829142!4d103.8958131!16s%2Fg%2F1tj86ywk?entry=ttu",29,4.27586206896552
98,98,northland,Northland Primary School,https://sgschooling.com/img/logo/northland.jpg,Yishun,15 Yishun Avenue 4 S769026,769026,http://www.northlandpri.moe.edu.sg,"70h, apply in Mar",false,false,false,false,,Northland Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=northland-primary-school,"https://www.google.com/maps/place/Northland+Primary+School/@1.4210098,103.8379812,17z/data=!3m1!4b1!4m6!3m5!1s0x31da146b300fc42d:0x754f357b1e402811!8m2!3d1.4210098!4d103.8405561!16s%2Fm%2F0263xv6?entry=ttu",20,4.9
99,99,northoaks,Northoaks Primary School,https://sgschooling.com/img/logo/northoaks.jpg,Sembawang,61 Sembawang Drive S757622,757622,http://www.northoakspri.moe.edu.sg,,false,false,false,false,,Northoaks Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=northoaks-primary-school,"https://www.google.com/maps/place/Northoaks+Primary+School/@1.4569403,103.8111335,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13671672ecbd:0x98a373879a8947a0!8m2!3d1.4569403!4d103.8137084!16s%2Fg%2F11bbrpw_q3?entry=ttu",19,4.47368421052632
100,100,oasis,Oasis Primary School,https://sgschooling.com/img/logo/oasis.jpg,Punggol,71 Edgefield Plains S828716,828716,http://www.oasispri.moe.edu.sg/,,false,false,false,false,,Oasis Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=oasis-primary-school,"https://www.google.com/maps/place/Oasis+Primary+School/@1.404285,103.9083912,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15fedda64d61:0x609377487266e96a!8m2!3d1.404285!4d103.9109661!16s%2Fg%2F11ddzcv8wg?entry=ttu",25,3.76
101,101,opera-estate,Opera Estate Primary School,https://sgschooling.com/img/logo/opera-estate.jpg,Bedok,48 Fidelio Street S458436,458436,http://www.operaestatepri.moe.edu.sg,,false,false,false,false,,Opera Estate Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=opera-estate-primary-school,"https://www.google.com/maps/place/Opera+Estate+Primary+School/@1.3193914,103.9210004,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22ae468480b1:0x9836f6da878ade15!8m2!3d1.3193914!4d103.9235753!16s%2Fg%2F1tj4w6vz?entry=ttu",21,4.66666666666667
102,102,palm-view,Palm View Primary School,https://sgschooling.com/img/logo/palm-view.jpg,Sengkang,150 Compassvale Bow S544822,544822,http://www.palmviewpri.moe.edu.sg,,false,false,false,false,,Palm View Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=palm-view-primary-school,"https://www.google.com/maps/place/Palm+View+Primary+School/@1.3841217,103.8882201,17z/data=!3m1!4b1!4m6!3m5!1s0x31da166ac6481c19:0x7fc577de8e740324!8m2!3d1.3841217!4d103.890795!16s%2Fg%2F11b63454l9?entry=ttu",25,4.12
103,103,park-view,Park View Primary School,https://sgschooling.com/img/logo/park-view.jpg,Pasir Ris,60 Pasir Ris Drive 1 S519524,519524,http://www.parkviewpri.moe.edu.sg,,false,false,false,false,,Park View Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=park-view-primary-school,"https://www.google.com/maps/place/Park+View+Primary+School/@1.3775806,103.9369612,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3dbe715b2693:0x3c69d99c61a1496a!8m2!3d1.3775806!4d103.9395361!16s%2Fg%2F11bc6d08yw?entry=ttu",23,4.52173913043478
104,104,nanyang,Nanyang Primary School,https://sgschooling.com/img/logo/nanyang.jpg,Bukit Timah,52 King’s Road S268097,268097,http://www.nyps.moe.edu.sg,"80h, requires CV & interview",true,false,false,true,Nanyang Girls’ High School,Nanyang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=nanyang-primary-school,"https://www.google.com/maps/place/Nanyang+Primary+School/@1.3205401,103.8059451,17z/data=!3m2!4b1!5s0x31da1a0f18106a47:0x1a512e0132cac74d!4m6!3m5!1s0x31da1a0ec498cfa9:0xe9db109d09c11267!8m2!3d1.3205401!4d103.80852!16zL20vMDh0bXl3?entry=ttu",45,3.88888888888889
105,105,maris-stella-high,Maris Stella High School (Primary Section),https://sgschooling.com/img/logo/maris-stella-high.jpg,Toa Payoh,25 Mount Vernon Road S368051,368051,http://www.marisstellahigh.moe.edu.sg,,true,true,false,false,Maris Stella High School,Maris Stella High School (Primary Section).jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=maris-stella-high-school-primary-section,"https://www.google.com/maps/place/Maris+Stella+High+School/@1.3411414,103.8750905,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1799b8594f4d:0x269ca57c0fa99eba!8m2!3d1.3411414!4d103.8776654!16zL20vMDk4eTJk?entry=ttu",47,3.70212765957447
106,106,pasir-ris,Pasir Ris Primary School,https://sgschooling.com/img/logo/pasir-ris.jpg,Pasir Ris,5 Pasir Ris Street 21 S518968,518968,http://www.pasirrispri.moe.edu.sg,40h,false,false,false,false,,Pasir Ris Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=pasir-ris-primary-school,"https://www.google.com/maps/place/Pasir+Ris+Primary+School/@1.372403,103.9603917,17z/data=!3m2!4b1!5s0x31da3c5306cbcce5:0x1fa9df05afa8668e!4m6!3m5!1s0x31da3c4d7d6b04dd:0x3363801375ca31d0!8m2!3d1.372403!4d103.9629666!16s%2Fg%2F1tdy6l8v?entry=ttu",14,4.35714285714286
107,107,paya-lebar-methodist-girls,Paya Lebar Methodist Girls' School (Primary),https://sgschooling.com/img/logo/paya-lebar-methodist-girls.jpg,Hougang,298 Lorong Ah Soo S536741,536741,http://www.payalebarmethodistgirlspri.moe.edu.sg/,,false,false,true,false,Paya Lebar Methodist Girls’ School (Secondary),Paya Lebar Methodist Girls' School (Primary).jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=paya-lebar-methodist-girls-school-primary,"https://www.google.com/maps/place/Paya+Lebar+Methodist+Girls'+School+(Primary)/@1.3504619,103.8826446,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17bbde199c45:0x29d25692c3a5bf9b!8m2!3d1.3504619!4d103.8852195!16s%2Fm%2F02ptv17?entry=ttu",,
108,108,pei-chun-public,Pei Chun Public School,https://sgschooling.com/img/logo/pei-chun-public.jpg,Toa Payoh,16 Lorong 7 Toa Payoh S319320,319320,http://www.peichunpublic.moe.edu.sg,,true,false,false,false,,Pei Chun Public School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=pei-chun-public-school,"https://www.google.com/maps/place/Pei+Chun+Public+School/@1.3371187,103.8532288,17z/data=!3m1!4b1!4m6!3m5!1s0x31da176fb83fafff:0xb632fbeea24757ca!8m2!3d1.3371187!4d103.8558037!16zL20vMDl4bTMz?entry=ttu",33,3.84848484848485
109,109,pei-hwa-presbyterian,Pei Hwa Presbyterian Primary School,https://sgschooling.com/img/logo/pei-hwa-presbyterian.jpg,Bukit Timah,7 Pei Wah Avenue S597610,597610,http://www.peihwapresbyterianpri.moe.edu.sg/,40h,true,false,false,false,,Pei Hwa Presbyterian Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=pei-hwa-presbyterian-primary-school,"https://www.google.com/maps/place/Pei+Hwa+Presbyterian+Primary+School/@1.338081,103.7735551,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1088306aae8b:0x8903d800eaa09150!8m2!3d1.338081!4d103.77613!16s%2Fg%2F11xfpqmdf?entry=ttu",21,4.76190476190476
110,110,pei-tong,Pei Tong Primary School,https://sgschooling.com/img/logo/pei-tong.jpg,Clementi,15 Clementi Avenue 5 S129857,129857,http://www.peitongpri.moe.edu.sg/,,false,false,false,false,,Pei Tong Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=pei-tong-primary-school,"https://www.google.com/maps/place/Pei+Tong+Primary+School/@1.3161197,103.7650157,17z/data=!3m2!4b1!5s0x31da1a8f14b42b0f:0x1ccdf97e899915ee!4m6!3m5!1s0x31da1a84b222873d:0xccb2a0c9cb175334!8m2!3d1.3161197!4d103.7675906!16s%2Fm%2F02vk93p?entry=ttu",35,4.28571428571429
111,111,peiying,Peiying Primary School,https://sgschooling.com/img/logo/peiying.jpg,Yishun,651 Yishun Ring Road S768687,768687,http://www.peiyingpri.moe.edu.sg,,false,false,false,false,,Peiying Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=peiying-primary-school,"https://www.google.com/maps/place/Peiying+Primary+School/@1.4175241,103.8276929,17z/data=!3m2!4b1!5s0x31da140c4d409c53:0x8646ed044559e371!4m6!3m5!1s0x31da140dad8c62d7:0xae07cc31ac4e7a9a!8m2!3d1.4175241!4d103.8302678!16s%2Fm%2F03bxpb5?entry=ttu",25,4.6
112,112,pioneer,Pioneer Primary School,https://sgschooling.com/img/logo/pioneer.jpg,Jurong West,31 Jurong West Street 91 S649037,649037,http://www.pioneerpri.moe.edu.sg,,false,false,false,false,,Pioneer Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=pioneer-primary-school,"https://www.google.com/maps/place/Pioneer+Primary+School/@1.33837,103.6854861,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0f9c8df6f935:0x6751829c6765a69c!8m2!3d1.33837!4d103.688061!16s%2Fm%2F02qhhxh?entry=ttu",46,4.21739130434783
113,113,poi-ching,Poi Ching School,https://sgschooling.com/img/logo/poi-ching.jpg,Tampines,21 Tampines Street 71 S529067,529067,http://www.poiching.moe.edu.sg,40h,true,false,false,false,,Poi Ching School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=poi-ching-school,"https://www.google.com/maps/place/Poi+Ching+School/@1.3579299,103.9330818,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d736d53b5bd:0xb59da1bf325475c0!8m2!3d1.3579299!4d103.9356567!16s%2Fg%2F1tfflwjr?entry=ttu",24,4.70833333333333
114,114,princess-elizabeth,Princess Elizabeth Primary School,https://sgschooling.com/img/logo/princess-elizabeth.jpg,Bukit Batok,30 Bukit Batok West Avenue 3 S659163,659163,http://www.princesselizabethpri.moe.edu.sg,,false,false,false,false,,Princess Elizabeth Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=princess-elizabeth-primary-school,"https://www.google.com/maps/place/Princess+Elizabeth+Primary+School/@1.3494947,103.7384266,17z/data=!3m1!4b1!4m6!3m5!1s0x31da103ccafabf5d:0xbc169e3a38f32219!8m2!3d1.3494947!4d103.7410015!16s%2Fg%2F1td2ddsn?entry=ttu",24,3.33333333333333
115,115,punggol-cove,Punggol Cove Primary School,https://sgschooling.com/img/logo/punggol-cove.jpg,Punggol,52 Sumang Walk S828674,828674,https://punggolcovepri.moe.edu.sg/,,false,false,false,false,,Punggol Cove Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=punggol-cove-primary-school,"https://www.google.com/maps/place/Punggol+Cove+Primary+School/@1.4116904,103.8960351,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15e60a1cc603:0x98b0e551b81e6ba8!8m2!3d1.4116904!4d103.89861!16s%2Fg%2F11bv18ndr7?entry=ttu",18,3.05555555555556
116,116,punggol-green,Punggol Green Primary School,https://sgschooling.com/img/logo/punggol-green.jpg,Punggol,98 Punggol Walk S828772,828772,http://www.punggolgreenpri.moe.edu.sg,,false,false,false,false,,Punggol Green Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=punggol-green-primary-school,"https://www.google.com/maps/place/Punggol+Green+Primary+School/@1.4019222,103.8962523,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15e275de5271:0x8d4b3e9e3dd877bd!8m2!3d1.4019222!4d103.8988272!16s%2Fg%2F1q64rltty?entry=ttu",20,4.45
117,117,punggol,Punggol Primary School,https://sgschooling.com/img/logo/punggol.jpg,Hougang,61 Hougang Avenue 8 S538787,538787,http://www.punggolpri.moe.edu.sg/,,false,false,false,false,,Punggol Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=punggol-primary-school,"https://www.google.com/maps/place/Punggol+Primary+School/@1.3770245,103.8920543,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16392d160333:0xbf035ed536166b93!8m2!3d1.3770245!4d103.8946292!16s%2Fg%2F1v9l8876?entry=ttu",34,3.88235294117647
118,118,punggol-view,Punggol View Primary School,https://sgschooling.com/img/logo/punggol-view.jpg,Punggol,9 Punggol Place S828845,828845,http://www.punggolviewpri.moe.edu.sg,,false,false,false,false,,Punggol View Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=punggol-view-primary-school,"https://www.google.com/maps/place/Punggol+View+Primary+School/@1.4052688,103.9026138,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15fc8f489f53:0x96529c5623132e2a!8m2!3d1.4052688!4d103.9051887!16s%2Fg%2F1yh9ncjk6?entry=ttu",24,4.08333333333333
119,119,qifa,Qifa Primary School,https://sgschooling.com/img/logo/qifa.jpg,Clementi,50 West Coast Avenue S128104,128104,http://www.qifapri.moe.edu.sg,,false,false,false,false,,Qifa Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=qifa-primary-school,"https://www.google.com/maps/place/Qifa+Primary+School/@1.3128971,103.7543419,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a941c7ec2f3:0x2f970a95d7303885!8m2!3d1.3128971!4d103.7569168!16s%2Fm%2F0411rl5?entry=ttu",31,4.61290322580645
120,120,qihua,Qihua Primary School,https://sgschooling.com/img/logo/qihua.jpg,Woodlands,5 Woodlands Street 81 S738525,738525,http://www.qihuapri.moe.edu.sg,,false,false,false,false,,Qihua Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=qihua-primary-school,"https://www.google.com/maps/place/Qihua+Primary+School/@1.4421018,103.7858982,17z/data=!3m2!4b1!5s0x31da13088b512ecb:0xeb88d88ee0a07f80!4m6!3m5!1s0x31da1311953f3081:0x94a340da7c78cb77!8m2!3d1.4421018!4d103.7884731!16s%2Fg%2F11j2g680kx?entry=ttu",18,4.16666666666667
121,121,queenstown,Queenstown Primary School,https://sgschooling.com/img/logo/queenstown.jpg,Queenstown,310 Margaret Dr S149303,149303,http://www.queenstownpri.moe.edu.sg,,false,false,false,false,,Queenstown Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=queenstown-primary-school,"https://www.google.com/maps/place/Queenstown+Primary+School/@1.2962213,103.8053875,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1a31b2eb9e1d:0xd9103c2bae1c693!8m2!3d1.2962213!4d103.8079624!16s%2Fg%2F11c5540j_v?entry=ttu",10,4.2
122,122,radin-mas,Radin Mas Primary School,https://sgschooling.com/img/logo/radin-mas.jpg,Bukit Merah,1 Bukit Purmei Avenue S099840,99840,http://www.radinmasps.moe.edu.sg,,false,false,false,false,,Radin Mas Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=radin-mas-primary-school,"https://www.google.com/maps/place/Radin+Mas+Primary+School/@1.2750693,103.821305,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1966a9604079:0x26f670625a9f13e1!8m2!3d1.2750693!4d103.8238799!16s%2Fg%2F1hdzl21b9?entry=ttu",20,4.8
123,123,red-swastika,Red Swastika School,https://sgschooling.com/img/logo/red-swastika.jpg,Bedok,350 Bedok North Avenue 3 S469719,469719,http://www.redswastika.moe.edu.sg,40h,true,false,false,false,,Red Swastika School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=red-swastika-school,"https://www.google.com/maps/place/Red+Swastika+School/@1.3331408,103.9316238,17z/data=!3m2!4b1!5s0x31da3d48f9b2e091:0x654832df87c16d4e!4m6!3m5!1s0x31da3d48f8bebd9f:0x9899a60415e04d55!8m2!3d1.3331408!4d103.9341987!16zL20vMGZ6eHRt?entry=ttu",27,4.25925925925926
124,124,river-valley,River Valley Primary School,https://sgschooling.com/img/logo/river-valley.jpg,Central,2 River Valley Green S237993,237993,http://www.rivervalleypri.moe.edu.sg,,false,false,false,false,,River Valley Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=river-valley-primary-school,"https://www.google.com/maps/place/River+Valley+Primary+School/@1.2938838,103.8338145,17z/data=!3m2!4b1!5s0x31da199c7fb79d89:0x64d4075c5ad4b29!4m6!3m5!1s0x31da199b7f384537:0x6baf6e972d72c2bc!8m2!3d1.2938838!4d103.8363894!16zL20vMGM4cDhx?entry=ttu",25,4.16
125,125,riverside,Riverside Primary School,https://sgschooling.com/img/logo/riverside.jpg,Woodlands,110 Woodlands Crescent S737803,737803,http://www.riversidepri.moe.edu.sg,40h,false,false,false,false,,Riverside Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=riverside-primary-school,"https://www.google.com/maps/place/Riverside+Primary+School/@1.4468546,103.7990173,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13725f4bf189:0xcb9e67b3aa691510!8m2!3d1.4468546!4d103.8015922!16s%2Fg%2F11bbrj9zn1?entry=ttu",13,5
126,126,rivervale,Rivervale Primary School,https://sgschooling.com/img/logo/rivervale.jpg,Sengkang,80 Rivervale Drive S545092,545092,http://www.rivervalepri.moe.edu.sg/,,false,false,false,false,,Rivervale Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=rivervale-primary-school,"https://www.google.com/maps/place/Rivervale+Primary+School/@1.3932451,103.901824,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16050e51589d:0xca960026846e6cce!8m2!3d1.3932451!4d103.9043989!16s%2Fg%2F1tdkjqvz?entry=ttu",31,2.80645161290323
127,127,rulang,Rulang Primary School,https://sgschooling.com/img/logo/rulang.jpg,Jurong West,6 Jurong West Street 52 S649295,649295,http://www.rulangpri.moe.edu.sg/,Email the school,false,false,false,false,,Rulang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=rulang-primary-school,"https://www.google.com/maps/place/Rulang+Primary+School/@1.34694,103.7163851,17z/data=!3m2!4b1!5s0x31da0fdd69e2c78b:0xd5a9ab0b78b2f811!4m6!3m5!1s0x31da0fdd40bd56fd:0x17bdd47526011a75!8m2!3d1.34694!4d103.71896!16s%2Fm%2F02qzf3b?entry=ttu",41,4.4390243902439
128,128,sembawang,Sembawang Primary School,https://sgschooling.com/img/logo/sembawang.jpg,Sembawang,10 Sembawang Drive S757715,757715,http://www.sembawangpri.moe.edu.sg,,false,false,false,false,,Sembawang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=sembawang-primary-school,"https://www.google.com/maps/place/Sembawang+Primary+School/@1.4454114,103.8184172,17z/data=!3m1!4b1!4m6!3m5!1s0x31da136772c24f05:0x7bb65889e833f782!8m2!3d1.4454114!4d103.8209921!16s%2Fg%2F1hg4w34hr?entry=ttu",22,4.18181818181818
129,129,seng-kang,Seng Kang Primary School,https://sgschooling.com/img/logo/seng-kang.jpg,Sengkang,21 Compassvale Walk S545166,545166,http://www.sengkangpri.moe.edu.sg/,,false,false,false,false,,Seng Kang Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=seng-kang-primary-school,"https://www.google.com/maps/place/Seng+Kang+Primary+School/@1.3895803,103.8970782,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16110e372591:0x8f86168a91d49bc9!8m2!3d1.3895803!4d103.8996531!16zL20vMDY2dnhx?entry=ttu",26,3.92307692307692
130,130,sengkang-green,Sengkang Green Primary School,https://sgschooling.com/img/logo/sengkang-green.jpg,Sengkang,15 Fernvale Road S797636,797636,https://sengkanggreenpri.moe.edu.sg/,,false,false,false,false,,Sengkang Green Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=sengkang-green-primary-school,"https://www.google.com/maps/place/Sengkang+Green+Primary+School/@1.3928321,103.8728995,17z/data=!3m1!4b1!4m6!3m5!1s0x31da167b487f1947:0xe74f99d81c987b7!8m2!3d1.3928321!4d103.8754744!16s%2Fg%2F11bbrj2bl5?entry=ttu",28,3.96428571428571
131,131,shuqun,Shuqun Primary School,https://sgschooling.com/img/logo/shuqun.jpg,Jurong West,8 Jurong West Street 51 S649332,649332,http://www.shuqunpri.moe.edu.sg,,false,false,false,false,,Shuqun Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=shuqun-primary-school,"https://www.google.com/maps/place/Shuqun+Primary+School/@1.347546,103.7189768,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0fdd96a6a9ab:0x6525a38552c59d25!8m2!3d1.347546!4d103.7215517!16s%2Fm%2F02z5dvx?entry=ttu",36,4
132,132,si-ling,Si Ling Primary School,https://sgschooling.com/img/logo/si-ling.jpg,Woodlands,61 Woodlands Avenue 1 S739067,739067,http://www.silingpri.moe.edu.sg,,false,false,false,false,,Si Ling Primary School.jpg,https://www.moe.gov.sg/schoolfinder/schooldetail?schoolname=si-ling-primary-school,"https://www.google.com/maps/place/Si+Ling+Primary+School/@1.432693,103.7831951,17z/data=!3m2!4b1!5s0x31da13af76bec563:0xb6f3dde83283f2de!4m6!3m5!1s0x31da13af6fffffff:0xd91776ab1d4e044a!8m2!3d1.432693!4d103.78577!16s%2Fg%2F1tp24snk?entry=ttu",23,4.73913043478261
