index,school_id,year,category,1,2A(1),2A(2),2B,2C,2C(S),3,Total,sort_id
439,ang-mo-kio,2010,vacancy,0,0,0,54,107,30,0,210,1
440,ang-mo-kio,2011,applied,0,0,0,1,96,24,0,0,2
441,ang-mo-kio,2011,ballot,,,,,,,,,4
442,ang-mo-kio,2011,odds,,,,1,1,1,,,5
443,ang-mo-kio,2011,taken,65,0,15,1,95,34,0,210,3
444,ang-mo-kio,2011,vacancy,0,0,0,65,129,34,0,210,1
445,ang-mo-kio,2012,applied,0,0,0,1,68,26,0,0,2
446,ang-mo-kio,2012,ballot,,,,,,,,,4
447,ang-mo-kio,2012,odds,,,,1,1,1,1,,5
448,ang-mo-kio,2012,taken,74,0,14,1,68,30,0,187,3
449,ang-mo-kio,2012,vacancy,0,0,0,61,121,54,24,210,1
450,ang-mo-kio,2013,applied,0,0,0,0,68,18,0,0,2
451,ang-mo-kio,2013,ballot,,,,,,,,,4
452,ang-mo-kio,2013,odds,,,,1,1,1,1,,5
453,ang-mo-kio,2013,taken,63,0,15,0,68,20,0,166,3
454,ang-mo-kio,2013,vacancy,0,0,0,66,132,64,44,210,1
455,ang-mo-kio,2014,applied,0,0,0,0,85,11,0,0,2
456,ang-mo-kio,2014,ballot,,,,,,,,,4
457,ang-mo-kio,2014,odds,,,,1,1,1,1,,5
458,ang-mo-kio,2014,taken,53,0,15,0,84,11,0,163,3
459,ang-mo-kio,2014,vacancy,0,0,0,71,142,58,47,210,1
460,ang-mo-kio,2015,applied,0,0,0,0,82,13,0,0,2
461,ang-mo-kio,2015,ballot,,,,,,,,,4
462,ang-mo-kio,2015,odds,,,,1,1,1,1,,5
463,ang-mo-kio,2015,taken,62,0,9,0,82,13,0,166,3
464,ang-mo-kio,2015,vacancy,0,0,0,70,140,58,45,210,1
465,ang-mo-kio,2016,applied,0,0,0,0,57,6,0,0,2
466,ang-mo-kio,2016,ballot,,,,,,,,,4
467,ang-mo-kio,2016,odds,,,,1,1,1,1,,5
468,ang-mo-kio,2016,taken,46,0,14,0,57,6,0,123,3
469,ang-mo-kio,2016,vacancy,0,0,0,60,121,64,58,180,1
470,ang-mo-kio,2017,applied,0,0,0,0,47,21,0,0,2
471,ang-mo-kio,2017,ballot,,,,,,,,,4
472,ang-mo-kio,2017,odds,,,,1,1,1,1,,5
473,ang-mo-kio,2017,taken,48,0,9,0,47,21,0,125,3
474,ang-mo-kio,2017,vacancy,0,0,0,77,156,109,88,210,1
475,ang-mo-kio,2018,applied,0,0,0,0,58,32,0,0,2
476,ang-mo-kio,2018,ballot,,,,,,,,,4
477,ang-mo-kio,2018,odds,,,,1,1,1,1,,5
478,ang-mo-kio,2018,taken,44,0,8,0,58,32,0,142,3
479,ang-mo-kio,2018,vacancy,0,0,0,64,128,70,38,180,1
480,ang-mo-kio,2019,applied,46,0,15,0,45,30,0,0,2
481,ang-mo-kio,2019,ballot,,,,,,,,,4
482,ang-mo-kio,2019,odds,,,,,,,,,5
483,ang-mo-kio,2019,taken,46,0,15,0,45,30,0,136,3
484,ang-mo-kio,2019,vacancy,110,64,64,45,89,44,14,150,1
485,ang-mo-kio,2020,applied,60,0,10,0,39,31,0,0,2
486,ang-mo-kio,2020,ballot,,,,,,,,,4
487,ang-mo-kio,2020,odds,,,,,,,,,5
488,ang-mo-kio,2020,taken,60,0,10,0,39,31,0,140,3
489,ang-mo-kio,2020,vacancy,170,110,110,70,143,104,73,210,1
490,ang-mo-kio,2021,applied,48,0,11,0,50,30,0,0,2
491,ang-mo-kio,2021,ballot,,,,,,,,,4
492,ang-mo-kio,2021,odds,,,,,,,,,5
493,ang-mo-kio,2021,taken,48,0,11,0,50,30,0,139,3
494,ang-mo-kio,2021,vacancy,200,152,152,91,181,131,101,240,1
495,ang-mo-kio,2022,applied,48,13,0,0,49,13,0,0,2
496,ang-mo-kio,2022,ballot,,,,,,,,,4
497,ang-mo-kio,2022,odds,,,,,,,,,5
498,ang-mo-kio,2022,taken,48,13,0,0,49,13,0,123,3
499,ang-mo-kio,2022,vacancy,150,102,0,50,149,100,87,210,1
500,ang-mo-kio,2023,applied,32,33,0,0,29,15,0,0,2
501,ang-mo-kio,2023,ballot,,,,,,,,,4
502,ang-mo-kio,2023,odds,,,,,,,,,5
503,ang-mo-kio,2023,taken,32,33,0,0,29,15,0,109,3
504,ang-mo-kio,2023,vacancy,90,58,0,28,85,56,41,150,1
505,anglo-chinese-junior,2009,applied,0,0,0,73,63,0,0,0,2
506,anglo-chinese-junior,2009,ballot,,,,,,,,,4
507,anglo-chinese-junior,2009,odds,,,,0.726027397260274,0.857142857142857,,,,5
508,anglo-chinese-junior,2009,taken,83,40,41,53,54,0,0,271,3
509,anglo-chinese-junior,2009,vacancy,0,0,0,53,54,0,0,270,1
510,anglo-chinese-junior,2010,applied,0,0,0,83,76,0,0,0,2
511,anglo-chinese-junior,2010,ballot,,,,,,,,,4
512,anglo-chinese-junior,2010,odds,,,,0.759036144578313,0.828947368421053,,,,5
513,anglo-chinese-junior,2010,taken,77,42,24,64,63,0,0,270,3
514,anglo-chinese-junior,2010,vacancy,0,0,0,63,63,0,0,270,1
515,anglo-chinese-junior,2011,applied,0,0,0,80,79,0,0,0,2
516,anglo-chinese-junior,2011,ballot,,,,,,,,,4
517,anglo-chinese-junior,2011,odds,,,,0.8,0.79746835443038,,,,5
518,anglo-chinese-junior,2011,taken,68,44,31,64,63,0,0,270,3
519,anglo-chinese-junior,2011,vacancy,0,0,0,64,63,0,0,270,1
520,anglo-chinese-junior,2012,applied,0,0,0,76,64,0,0,0,2
521,anglo-chinese-junior,2012,ballot,,,,,,,,,4
522,anglo-chinese-junior,2012,odds,,,,0.710526315789474,0.84375,,,,5
523,anglo-chinese-junior,2012,taken,74,56,32,54,54,0,0,270,3
524,anglo-chinese-junior,2012,vacancy,0,0,0,54,54,0,0,270,1
525,anglo-chinese-junior,2013,applied,0,0,0,73,49,0,0,0,2
526,anglo-chinese-junior,2013,ballot,,,,,,,,,4
527,anglo-chinese-junior,2013,odds,,,,0.643835616438356,0.918367346938776,,,,5
528,anglo-chinese-junior,2013,taken,83,55,39,48,45,0,0,270,3
529,anglo-chinese-junior,2013,vacancy,0,0,0,47,45,0,0,270,1
530,anglo-chinese-junior,2014,applied,0,0,0,75,101,0,0,0,2
531,anglo-chinese-junior,2014,ballot,,,,,,,,,4
532,anglo-chinese-junior,2014,odds,,,,0.973333333333333,0.722772277227723,,,,5
533,anglo-chinese-junior,2014,taken,65,36,23,73,73,0,0,270,3
534,anglo-chinese-junior,2014,vacancy,0,0,0,73,73,0,0,270,1
535,anglo-chinese-junior,2015,applied,0,0,0,90,75,0,0,0,2
536,anglo-chinese-junior,2015,ballot,,,,,,,,,4
537,anglo-chinese-junior,2015,odds,,,,0.644444444444444,0.773333333333333,,,,5
538,anglo-chinese-junior,2015,taken,67,65,22,58,58,0,0,270,3
539,anglo-chinese-junior,2015,vacancy,0,0,0,58,58,0,0,270,1
540,anglo-chinese-junior,2016,applied,0,0,0,79,65,0,0,0,2
541,anglo-chinese-junior,2016,ballot,,,,,,,,,4
542,anglo-chinese-junior,2016,odds,,,,0.632911392405063,0.753846153846154,,,,5
543,anglo-chinese-junior,2016,taken,76,65,30,50,49,0,0,270,3
544,anglo-chinese-junior,2016,vacancy,0,0,0,50,49,0,0,270,1
545,anglo-chinese-junior,2017,applied,0,0,0,56,67,0,0,0,2
546,anglo-chinese-junior,2017,ballot,,,,,,,,,4
547,anglo-chinese-junior,2017,odds,,,,0.910714285714286,0.746268656716418,,,,5
548,anglo-chinese-junior,2017,taken,72,78,19,51,50,0,0,270,3
549,anglo-chinese-junior,2017,vacancy,0,0,0,51,50,0,0,270,1
550,anglo-chinese-junior,2018,applied,0,0,0,55,52,0,0,0,2
551,anglo-chinese-junior,2018,ballot,,,,,,,,,4
552,anglo-chinese-junior,2018,odds,,,,0.745454545454545,0.788461538461538,,,,5
553,anglo-chinese-junior,2018,taken,80,87,21,41,41,0,0,270,3
554,anglo-chinese-junior,2018,vacancy,0,0,0,41,41,0,0,270,1
555,anglo-chinese-junior,2019,applied,75,88,15,65,60,0,0,0,2
556,anglo-chinese-junior,2019,ballot,,,,SC<1,SC<1,,,,4
557,anglo-chinese-junior,2019,odds,,,,0.707692307692308,0.766666666666667,,,,5
558,anglo-chinese-junior,2019,taken,75,88,15,46,46,0,0,270,3
559,anglo-chinese-junior,2019,vacancy,230,155,67,46,46,0,0,270,1
560,anglo-chinese-junior,2020,applied,93,107,20,59,41,0,0,0,2
561,anglo-chinese-junior,2020,ballot,,,,SC<1,SC<1,,,,4
562,anglo-chinese-junior,2020,odds,,,,0.440677966101695,0.609756097560976,,,,5
563,anglo-chinese-junior,2020,taken,93,107,20,26,25,0,0,271,3
564,anglo-chinese-junior,2020,vacancy,230,137,30,26,25,0,0,270,1
565,anglo-chinese-junior,2021,applied,88,97,19,54,51,0,0,0,2
566,anglo-chinese-junior,2021,ballot,,,,SC<1,SC<1,,,,4
567,anglo-chinese-junior,2021,odds,,,,0.611111111111111,0.647058823529412,,,,5
568,anglo-chinese-junior,2021,taken,88,97,19,33,33,0,0,270,3
569,anglo-chinese-junior,2021,vacancy,230,142,45,33,33,0,0,270,1
570,anglo-chinese-junior,2022,applied,78,112,0,57,69,0,0,0,2
571,anglo-chinese-junior,2022,ballot,,,,SC<1,SC<1,,,,4
572,anglo-chinese-junior,2022,odds,,,,0.473684210526316,0.768115942028985,,,,5
573,anglo-chinese-junior,2022,taken,78,112,0,27,53,0,0,270,3
574,anglo-chinese-junior,2022,vacancy,210,132,0,27,53,0,0,270,1
575,anglo-chinese-junior,2023,applied,76,101,0,52,79,0,0,0,2
576,anglo-chinese-junior,2023,ballot,,,,SC<1,SC>2,,,,4
577,anglo-chinese-junior,2023,odds,,,,0.596153846153846,0.784810126582278,,,,5
578,anglo-chinese-junior,2023,taken,76,101,0,31,62,0,0,270,3
579,anglo-chinese-junior,2023,vacancy,210,134,0,31,62,0,0,270,1
580,anglo-chinese-primary,2009,applied,0,0,0,36,48,0,0,0,2
581,anglo-chinese-primary,2009,ballot,,,,,,,,,4
582,anglo-chinese-primary,2009,odds,,,,0.722222222222222,0.5625,,,,5
583,anglo-chinese-primary,2009,taken,60,54,74,26,27,0,0,241,3
584,anglo-chinese-primary,2009,vacancy,0,0,0,26,27,0,0,240,1
585,anglo-chinese-primary,2010,applied,0,0,0,25,30,0,0,0,2
586,anglo-chinese-primary,2010,ballot,,,,,,,,,4
587,anglo-chinese-primary,2010,odds,,,,0.8,0.633333333333333,,,,5
588,anglo-chinese-primary,2010,taken,55,82,64,20,19,0,0,240,3
589,anglo-chinese-primary,2010,vacancy,0,0,0,20,19,0,0,240,1
590,anglo-chinese-primary,2011,applied,0,0,0,35,30,0,0,0,2
591,anglo-chinese-primary,2011,ballot,,,,,,,,,4
592,anglo-chinese-primary,2011,odds,,,,0.714285714285714,0.8,,,,5
593,anglo-chinese-primary,2011,taken,63,74,54,25,24,0,0,240,3
594,anglo-chinese-primary,2011,vacancy,0,0,0,25,24,0,0,240,1
595,anglo-chinese-primary,2012,applied,0,0,0,22,21,0,0,0,2
596,anglo-chinese-primary,2012,ballot,,,,,,,,,4
597,anglo-chinese-primary,2012,odds,,,,0.818181818181818,0.80952380952381,,,,5
598,anglo-chinese-primary,2012,taken,72,76,57,18,17,0,0,240,3
599,anglo-chinese-primary,2012,vacancy,0,0,0,18,17,0,0,240,1
600,anglo-chinese-primary,2013,applied,0,0,0,31,31,0,0,0,2
601,anglo-chinese-primary,2013,ballot,,,,,,,,,4
602,anglo-chinese-primary,2013,odds,,,,0.774193548387097,0.709677419354839,,,,5
603,anglo-chinese-primary,2013,taken,72,72,48,26,22,0,0,240,3
604,anglo-chinese-primary,2013,vacancy,0,0,0,24,22,0,0,240,1
605,anglo-chinese-primary,2014,applied,0,0,0,35,54,0,0,0,2
606,anglo-chinese-primary,2014,ballot,,,,,,,,,4
607,anglo-chinese-primary,2014,odds,,,,0.914285714285714,0.555555555555556,,,,5
608,anglo-chinese-primary,2014,taken,55,77,44,34,30,0,0,240,3
609,anglo-chinese-primary,2014,vacancy,0,0,0,32,30,0,0,240,1
610,anglo-chinese-primary,2015,applied,0,0,0,33,33,0,0,0,2
611,anglo-chinese-primary,2015,ballot,,,,,,,,,4
612,anglo-chinese-primary,2015,odds,,,,0.878787878787879,0.878787878787879,,,,5
613,anglo-chinese-primary,2015,taken,62,93,27,29,29,0,0,240,3
614,anglo-chinese-primary,2015,vacancy,0,0,0,29,29,0,0,240,1
615,anglo-chinese-primary,2016,applied,0,0,0,27,27,0,0,0,2
616,anglo-chinese-primary,2016,ballot,,,,,,,,,4
617,anglo-chinese-primary,2016,odds,,,,0.777777777777778,0.740740740740741,,,,5
618,anglo-chinese-primary,2016,taken,74,119,6,21,20,0,0,240,3
619,anglo-chinese-primary,2016,vacancy,0,0,0,21,20,0,0,240,1
620,anglo-chinese-primary,2017,applied,0,0,0,46,46,0,0,0,2
621,anglo-chinese-primary,2017,ballot,,,,,,,,,4
622,anglo-chinese-primary,2017,odds,,,,0.869565217391304,0.847826086956522,,,,5
623,anglo-chinese-primary,2017,taken,62,82,17,40,39,0,0,240,3
624,anglo-chinese-primary,2017,vacancy,0,0,0,40,39,0,0,240,1
625,anglo-chinese-primary,2018,applied,0,0,0,47,45,0,0,0,2
626,anglo-chinese-primary,2018,ballot,,,,,,,,,4
627,anglo-chinese-primary,2018,odds,,,,0.680851063829787,0.711111111111111,,,,5
628,anglo-chinese-primary,2018,taken,68,90,18,32,32,0,0,240,3
629,anglo-chinese-primary,2018,vacancy,0,0,0,32,32,0,0,240,1
630,anglo-chinese-primary,2019,applied,57,106,22,37,42,0,0,0,2
631,anglo-chinese-primary,2019,ballot,,,,SC<1,SC<1,,,,4
632,anglo-chinese-primary,2019,odds,,,,0.756756756756757,0.642857142857143,,,,5
633,anglo-chinese-primary,2019,taken,57,106,22,28,27,0,0,240,3
634,anglo-chinese-primary,2019,vacancy,200,143,37,28,27,0,0,240,1
635,anglo-chinese-primary,2020,applied,68,95,28,50,46,0,0,0,2
636,anglo-chinese-primary,2020,ballot,,,,SC<1,SC<1,,,,4
637,anglo-chinese-primary,2020,odds,,,,0.5,0.565217391304348,,,,5
638,anglo-chinese-primary,2020,taken,68,95,28,25,26,0,0,242,3
639,anglo-chinese-primary,2020,vacancy,200,132,37,25,26,0,0,240,1
640,anglo-chinese-primary,2021,applied,59,103,27,44,40,0,0,0,2
641,anglo-chinese-primary,2021,ballot,,,,SC<1,SC<1,,,,4
642,anglo-chinese-primary,2021,odds,,,,0.590909090909091,0.625,,,,5
643,anglo-chinese-primary,2021,taken,59,103,27,26,25,0,0,240,3
644,anglo-chinese-primary,2021,vacancy,200,141,38,26,25,0,0,240,1
645,anglo-chinese-primary,2022,applied,62,95,0,55,69,0,0,0,2
646,anglo-chinese-primary,2022,ballot,,,,SC<1,SC<1,,,,4
647,anglo-chinese-primary,2022,odds,,,,0.509090909090909,0.797101449275362,,,,5
648,anglo-chinese-primary,2022,taken,62,95,0,28,55,0,0,240,3
649,anglo-chinese-primary,2022,vacancy,180,118,0,28,55,0,0,240,1
650,anglo-chinese-primary,2023,applied,56,106,0,51,68,0,0,0,2
651,anglo-chinese-primary,2023,ballot,,,,SC<1,SC<1,,,,4
652,anglo-chinese-primary,2023,odds,,,,0.509803921568627,0.779411764705882,,,,5
653,anglo-chinese-primary,2023,taken,56,106,0,26,53,0,0,241,3
654,anglo-chinese-primary,2023,vacancy,180,124,0,26,53,0,0,240,1
655,angsana,2009,applied,0,0,0,0,22,8,0,0,2
656,angsana,2009,ballot,,,,,,,,,4
657,angsana,2009,odds,,,,1,1,1,1,,5
658,angsana,2009,taken,26,0,5,0,22,8,0,61,3
659,angsana,2009,vacancy,0,0,0,75,150,128,117,180,1
660,angsana,2010,applied,0,0,0,0,19,13,0,0,2
661,angsana,2010,ballot,,,,,,,,,4
662,angsana,2010,odds,,,,1,1,1,1,,5
663,angsana,2010,taken,44,0,6,0,19,13,0,82,3
664,angsana,2010,vacancy,0,0,0,65,130,111,35,180,1
665,angsana,2011,applied,0,0,0,0,20,9,0,0,2
666,angsana,2011,ballot,,,,,,,,,4
667,angsana,2011,odds,,,,1,1,1,1,,5
668,angsana,2011,taken,36,0,9,0,20,84,0,149,3
669,angsana,2011,vacancy,0,0,0,68,135,115,31,180,1
670,angsana,2012,applied,0,0,0,0,28,2,0,0,2
671,angsana,2012,ballot,,,,,,,,,4
672,angsana,2012,odds,,,,1,1,1,1,,5
673,angsana,2012,taken,41,0,3,0,27,81,0,152,3
674,angsana,2012,vacancy,0,0,0,68,136,111,30,180,1
675,angsana,2013,applied,0,0,0,0,32,22,0,0,2
676,angsana,2013,ballot,,,,,,,,,4
677,angsana,2013,odds,,,,1,1,1,1,,5
678,angsana,2013,taken,29,0,4,0,32,73,0,138,3
679,angsana,2013,vacancy,0,0,0,59,117,85,12,150,1
680,angsana,2014,applied,0,0,0,2,22,7,0,0,2
681,angsana,2014,ballot,,,,,,,,,4
682,angsana,2014,odds,,,,1,1,1,1,,5
683,angsana,2014,taken,49,0,4,2,22,7,0,84,3
684,angsana,2014,vacancy,0,0,0,64,125,103,96,180,1
685,angsana,2015,applied,0,0,0,0,16,5,0,0,2
686,angsana,2015,ballot,,,,,,,,,4
687,angsana,2015,odds,,,,1,1,1,1,,5
688,angsana,2015,taken,29,0,3,0,16,5,0,53,3
689,angsana,2015,vacancy,0,0,0,59,118,102,97,150,1
690,angsana,2016,applied,0,0,0,0,13,2,0,0,2
691,angsana,2016,ballot,,,,,,,,,4
692,angsana,2016,odds,,,,1,1,1,1,,5
693,angsana,2016,taken,25,0,5,0,13,2,0,45,3
694,angsana,2016,vacancy,0,0,0,45,90,77,75,120,1
695,angsana,2017,applied,0,0,0,0,9,17,0,0,2
696,angsana,2017,ballot,,,,,,,,,4
697,angsana,2017,odds,,,,1,1,1,1,,5
698,angsana,2017,taken,26,0,3,0,9,17,0,55,3
699,angsana,2017,vacancy,0,0,0,61,121,112,95,150,1
700,angsana,2018,applied,0,0,0,0,14,43,0,0,2
701,angsana,2018,ballot,,,,,,,,,4
702,angsana,2018,odds,,,,1,1,1,1,,5
703,angsana,2018,taken,28,1,6,0,14,43,0,92,3
704,angsana,2018,vacancy,0,0,0,88,175,161,118,210,1
705,angsana,2019,applied,24,0,11,0,9,3,0,0,2
706,angsana,2019,ballot,,,,,,,,,4
707,angsana,2019,odds,,,,,,,,,5
708,angsana,2019,taken,24,0,11,0,9,3,0,47,3
709,angsana,2019,vacancy,80,56,56,43,85,77,74,120,1
710,angsana,2020,applied,31,1,3,0,21,46,0,0,2
711,angsana,2020,ballot,,,,,,,,,4
712,angsana,2020,odds,,,,,,,,,5
713,angsana,2020,taken,31,1,3,0,21,46,0,102,3
714,angsana,2020,vacancy,200,169,168,103,205,184,138,240,1
715,angsana,2021,applied,38,0,9,0,79,68,0,0,2
716,angsana,2021,ballot,,,,,,,,,4
717,angsana,2021,odds,,,,,,,,,5
718,angsana,2021,taken,38,0,9,0,79,68,0,194,3
719,angsana,2021,vacancy,200,162,162,97,195,116,48,240,1
720,angsana,2022,applied,58,20,0,0,171,66,0,0,2
721,angsana,2022,ballot,,,,,,SC<1,,,4
722,angsana,2022,odds,,,,,,0.46969696969697,,,5
723,angsana,2022,taken,58,20,0,0,171,31,0,280,3
724,angsana,2022,vacancy,220,162,0,67,202,31,0,280,1
725,angsana,2023,applied,88,95,0,2,167,0,0,0,2
726,angsana,2023,ballot,,,,,SC<1,,,,4
727,angsana,2023,odds,,,,,0.568862275449102,,,,5
728,angsana,2023,taken,88,95,0,2,95,0,0,280,3
729,angsana,2023,vacancy,220,132,0,32,95,0,0,280,1
730,beacon,2009,applied,0,0,0,13,192,0,0,0,2
731,beacon,2009,ballot,,,,,,,,,4
732,beacon,2009,odds,,,,1,0.848958333333333,,,,5
733,beacon,2009,taken,64,0,0,13,163,0,0,240,3
734,beacon,2009,vacancy,0,0,0,88,163,0,0,240,1
735,beacon,2010,applied,0,0,0,9,183,0,0,0,2
736,beacon,2010,ballot,,,,,,,,,4
737,beacon,2010,odds,,,,1,0.92896174863388,,,,5
738,beacon,2010,taken,60,0,1,9,170,0,0,240,3
739,beacon,2010,vacancy,0,0,0,90,170,0,0,240,1
740,beacon,2011,applied,0,0,0,7,145,0,0,0,2
741,beacon,2011,ballot,,,,,,,,,4
742,beacon,2011,odds,,,,1,0.8,,,,5
743,beacon,2011,taken,116,0,2,7,116,0,0,241,3
744,beacon,2011,vacancy,0,0,0,61,116,0,0,240,1
745,beacon,2012,applied,0,0,0,9,131,0,0,0,2
746,beacon,2012,ballot,,,,,,,,,4
747,beacon,2012,odds,,,,1,0.900763358778626,,,,5
748,beacon,2012,taken,113,0,2,8,118,0,0,241,3
749,beacon,2012,vacancy,0,0,0,63,118,0,0,240,1
750,beacon,2013,applied,0,0,0,11,118,0,0,0,2
751,beacon,2013,ballot,,,,,,,,,4
752,beacon,2013,odds,,,,1,0.949152542372881,,,,5
753,beacon,2013,taken,117,0,0,11,112,0,0,240,3
754,beacon,2013,vacancy,0,0,0,62,112,0,0,240,1
755,beacon,2014,applied,0,0,0,0,92,10,0,0,2
756,beacon,2014,ballot,,,,,,,,,4
757,beacon,2014,odds,,,,1,1,1,1,,5
758,beacon,2014,taken,108,0,5,0,92,10,0,215,3
759,beacon,2014,vacancy,0,0,0,64,127,35,25,240,1
760,beacon,2015,applied,0,0,0,0,102,4,0,0,2
761,beacon,2015,ballot,,,,,,,,,4
762,beacon,2015,odds,,,,1,1,1,1,,5
763,beacon,2015,taken,91,0,4,0,102,4,0,201,3
764,beacon,2015,vacancy,0,0,0,73,146,44,40,240,1
765,beacon,2016,applied,0,0,0,0,69,3,0,0,2
766,beacon,2016,ballot,,,,,,,,,4
767,beacon,2016,odds,,,,1,1,1,1,,5
768,beacon,2016,taken,90,0,0,0,69,3,0,162,3
769,beacon,2016,vacancy,0,0,0,60,121,52,49,210,1
770,beacon,2017,applied,0,0,0,1,74,16,0,0,2
771,beacon,2017,ballot,,,,,,,,,4
772,beacon,2017,odds,,,,1,1,1,1,,5
773,beacon,2017,taken,78,0,7,0,73,16,0,174,3
774,beacon,2017,vacancy,0,0,0,63,127,54,38,210,1
775,beacon,2018,applied,0,0,0,1,70,20,0,0,2
776,beacon,2018,ballot,,,,,,,,,4
777,beacon,2018,odds,,,,1,1,1,1,,5
778,beacon,2018,taken,76,0,9,0,68,20,0,173,3
779,beacon,2018,vacancy,0,0,0,78,155,87,67,240,1
780,beacon,2019,applied,63,0,4,0,58,19,0,0,2
781,beacon,2019,ballot,,,,,,,,,4
782,beacon,2019,odds,,,,,,,,,5
783,beacon,2019,taken,63,0,4,0,58,19,0,144,3
784,beacon,2019,vacancy,170,107,107,72,143,86,67,210,1
785,beacon,2020,applied,68,0,5,0,65,40,0,0,2
786,beacon,2020,ballot,,,,,,,,,4
787,beacon,2020,odds,,,,,,,,,5
788,beacon,2020,taken,68,0,5,0,65,40,0,178,3
789,beacon,2020,vacancy,230,162,162,99,197,135,95,270,1
790,beacon,2021,applied,72,0,10,0,51,21,0,0,2
791,beacon,2021,ballot,,,,,,,,,4
792,beacon,2021,odds,,,,,,,,,5
793,beacon,2021,taken,72,0,10,0,51,21,0,154,3
794,beacon,2021,vacancy,200,128,129,80,160,109,88,240,1
795,beacon,2022,applied,68,7,0,0,33,27,0,0,2
796,beacon,2022,ballot,,,,,,,,,4
797,beacon,2022,odds,,,,,,,,,5
798,beacon,2022,taken,68,7,0,0,33,27,0,135,3
799,beacon,2022,vacancy,150,82,0,45,135,102,75,210,1
800,beacon,2023,applied,60,6,0,0,31,9,0,0,2
801,beacon,2023,ballot,,,,,,,,,4
802,beacon,2023,odds,,,,,,,,,5
803,beacon,2023,taken,60,6,0,0,31,9,0,106,3
804,beacon,2023,vacancy,90,30,0,28,84,53,44,150,1
805,bedok-green,2009,applied,0,0,0,0,82,31,0,0,2
806,bedok-green,2009,ballot,,,,,,,,,4
807,bedok-green,2009,odds,,,,1,1,1,1,,5
808,bedok-green,2009,taken,71,0,14,0,81,31,0,197,3
809,bedok-green,2009,vacancy,0,0,0,63,125,44,4,210,1
810,bedok-green,2010,applied,0,0,0,2,78,49,0,0,2
811,bedok-green,2010,ballot,,,,,,,,,4
812,bedok-green,2010,odds,,,,1,1,0.979591836734694,,,5
813,bedok-green,2010,taken,66,2,14,2,78,48,0,210,3
814,bedok-green,2010,vacancy,0,0,0,64,126,48,0,210,1
815,bedok-green,2011,applied,0,0,0,2,103,43,0,0,2
816,bedok-green,2011,ballot,,,,,,,,,4
817,bedok-green,2011,odds,,,,1,1,0.651162790697674,,,5
818,bedok-green,2011,taken,69,0,9,2,103,28,0,211,3
819,bedok-green,2011,vacancy,0,0,0,66,131,28,0,210,1
820,bedok-green,2012,applied,0,0,0,3,114,49,0,0,2
821,bedok-green,2012,ballot,,,,,,,,,4
822,bedok-green,2012,odds,,,,1,1,0.795918367346939,,,5
823,bedok-green,2012,taken,70,1,16,2,114,39,0,242,3
824,bedok-green,2012,vacancy,0,0,0,77,151,39,0,240,1
825,bedok-green,2013,applied,0,0,0,1,111,42,0,0,2
826,bedok-green,2013,ballot,,,,,,,,,4
827,bedok-green,2013,odds,,,,1,1,0.833333333333333,,,5
828,bedok-green,2013,taken,83,0,11,1,111,35,0,241,3
829,bedok-green,2013,vacancy,0,0,0,73,145,35,0,240,1
830,bedok-green,2014,applied,0,0,0,0,88,64,0,0,2
831,bedok-green,2014,ballot,,,,,,,,,4
832,bedok-green,2014,odds,,,,1,1,0.90625,,,5
833,bedok-green,2014,taken,84,0,12,0,86,58,0,240,3
834,bedok-green,2014,vacancy,0,0,0,72,145,58,0,240,1
835,bedok-green,2015,applied,0,0,0,1,82,26,0,0,2
836,bedok-green,2015,ballot,,,,,,,,,4
837,bedok-green,2015,odds,,,,1,1,1,1,,5
838,bedok-green,2015,taken,79,0,14,0,80,26,0,199,3
839,bedok-green,2015,vacancy,0,0,0,74,149,69,43,240,1
840,bedok-green,2016,applied,0,0,0,1,44,9,0,0,2
841,bedok-green,2016,ballot,,,,,,,,,4
842,bedok-green,2016,odds,,,,1,1,1,1,,5
843,bedok-green,2016,taken,66,0,7,0,44,9,0,126,3
844,bedok-green,2016,vacancy,0,0,0,69,137,93,84,210,1
845,bedok-green,2017,applied,0,0,0,0,56,15,0,0,2
846,bedok-green,2017,ballot,,,,,,,,,4
847,bedok-green,2017,odds,,,,1,1,1,1,,5
848,bedok-green,2017,taken,86,1,11,0,56,15,0,169,3
849,bedok-green,2017,vacancy,0,0,0,41,84,28,13,180,1
850,bedok-green,2018,applied,0,0,0,0,64,67,0,0,2
851,bedok-green,2018,ballot,,,,,,,,,4
852,bedok-green,2018,odds,,,,1,1,1,1,,5
853,bedok-green,2018,taken,61,0,18,0,64,67,0,210,3
854,bedok-green,2018,vacancy,0,0,0,81,164,100,33,240,1
855,bedok-green,2019,applied,52,0,11,0,52,55,0,0,2
856,bedok-green,2019,ballot,,,,,,,,,4
857,bedok-green,2019,odds,,,,,,,,,5
858,bedok-green,2019,taken,52,0,11,0,52,55,0,170,3
859,bedok-green,2019,vacancy,170,118,118,74,149,98,43,210,1
860,bedok-green,2020,applied,66,0,20,0,23,85,0,0,2
861,bedok-green,2020,ballot,,,,,,,,,4
862,bedok-green,2020,odds,,,,,,,,,5
863,bedok-green,2020,taken,66,0,20,0,23,85,0,194,3
864,bedok-green,2020,vacancy,200,134,134,77,154,131,46,240,1
865,bedok-green,2021,applied,53,0,14,0,35,64,0,0,2
866,bedok-green,2021,ballot,,,,,,,,,4
867,bedok-green,2021,odds,,,,,,,,,5
