index,school_id,year,phase,applied,vacancy,ballot,odds
619,anderson,2015,2B,19,32,,1
620,anderson,2015,2C,58,45,,0.775862068965517
621,anderson,2015,2C(S),0,0,,
622,anderson,2015,3,0,0,,
623,anderson,2015,Total,0,210,,1
624,anderson,2016,1,0,0,,
625,anderson,2016,2A(1),0,0,,
626,anderson,2016,2A(2),0,0,,
627,anderson,2016,2B,19,45,,1
628,anderson,2016,2C,80,73,,0.9125
629,anderson,2016,2C(S),0,0,,
630,anderson,2016,3,0,0,,
631,anderson,2016,Total,0,210,,1
632,anderson,2017,1,0,0,,
633,anderson,2017,2A(1),0,0,,
634,anderson,2017,2A(2),0,0,,
635,anderson,2017,2B,20,32,,1
636,anderson,2017,2C,58,48,,0.827586206896552
637,anderson,2017,2C(S),0,0,,
638,anderson,2017,3,0,0,,
639,anderson,2017,Total,0,210,,1
640,anderson,2018,1,0,0,,
641,anderson,2018,2A(1),0,0,,
642,anderson,2018,2A(2),0,0,,
643,anderson,2018,2B,23,24,,1
644,anderson,2018,2C,35,32,,0.914285714285714
645,anderson,2018,2C(S),0,0,,
646,anderson,2018,3,0,0,,
647,anderson,2018,Total,0,210,,1
648,anderson,2019,1,86,170,,1
649,anderson,2019,2A(1),0,84,,1
650,anderson,2019,2A(2),31,84,,1
651,anderson,2019,2B,26,47,,1
652,anderson,2019,2C,88,69,SC<2#,0.784090909090909
653,anderson,2019,2C(S),0,0,,
654,anderson,2019,3,0,0,,
655,anderson,2019,Total,0,210,,1
656,anderson,2020,1,90,170,,1
657,anderson,2020,2A(1),0,80,,1
658,anderson,2020,2A(2),61,80,,1
659,anderson,2020,2B,21,30,,1
660,anderson,2020,2C,65,38,SC1-2,0.584615384615385
661,anderson,2020,2C(S),0,0,,
662,anderson,2020,3,0,0,,
663,anderson,2020,Total,0,210,,1
664,anderson,2021,1,86,170,,1
665,anderson,2021,2A(1),1,84,,1
666,anderson,2021,2A(2),50,83,,1
667,anderson,2021,2B,22,37,,1
668,anderson,2021,2C,75,52,SC1-2,0.693333333333333
669,anderson,2021,2C(S),0,0,,
670,anderson,2021,3,0,0,,
671,anderson,2021,Total,0,210,,1
672,anderson,2022,1,91,150,,1
673,anderson,2022,2A(1),36,59,,1
674,anderson,2022,2A(2),0,0,,
675,anderson,2022,2B,21,28,,1
676,anderson,2022,2C,88,64,SC1-2,0.727272727272727
677,anderson,2022,2C(S),0,0,,
678,anderson,2022,3,0,0,,
679,anderson,2022,Total,0,210,,1
680,anderson,2023,1,71,150,,1
681,anderson,2023,2A(1),46,79,,1
682,anderson,2023,2A(2),0,0,,
683,anderson,2023,2B,19,31,,1
684,anderson,2023,2C,92,74,SC1-2,0.804347826086957
685,anderson,2023,2C(S),0,0,,
686,anderson,2023,3,0,0,,
687,anderson,2023,Total,0,210,,1
688,ang-mo-kio,2009,1,0,0,,
689,ang-mo-kio,2009,2A(1),0,0,,
690,ang-mo-kio,2009,2A(2),0,0,,
691,ang-mo-kio,2009,2B,2,65,,1
692,ang-mo-kio,2009,2C,107,128,,1
693,ang-mo-kio,2009,2C(S),17,21,,1
694,ang-mo-kio,2009,3,0,3,,1
695,ang-mo-kio,2009,Total,0,210,,1
696,ang-mo-kio,2010,1,0,0,,
697,ang-mo-kio,2010,2A(1),0,0,,
698,ang-mo-kio,2010,2A(2),0,0,,
699,ang-mo-kio,2010,2B,1,54,,1
700,ang-mo-kio,2010,2C,77,107,,1
701,ang-mo-kio,2010,2C(S),24,30,,1
702,ang-mo-kio,2010,3,0,0,,
703,ang-mo-kio,2010,Total,0,210,,1
704,ang-mo-kio,2011,1,0,0,,
705,ang-mo-kio,2011,2A(1),0,0,,
706,ang-mo-kio,2011,2A(2),0,0,,
707,ang-mo-kio,2011,2B,1,65,,1
708,ang-mo-kio,2011,2C,96,129,,1
709,ang-mo-kio,2011,2C(S),24,34,,1
710,ang-mo-kio,2011,3,0,0,,
711,ang-mo-kio,2011,Total,0,210,,1
712,ang-mo-kio,2012,1,0,0,,
713,ang-mo-kio,2012,2A(1),0,0,,
714,ang-mo-kio,2012,2A(2),0,0,,
715,ang-mo-kio,2012,2B,1,61,,1
716,ang-mo-kio,2012,2C,68,121,,1
717,ang-mo-kio,2012,2C(S),26,54,,1
718,ang-mo-kio,2012,3,0,24,,1
719,ang-mo-kio,2012,Total,0,210,,1
720,ang-mo-kio,2013,1,0,0,,
721,ang-mo-kio,2013,2A(1),0,0,,
722,ang-mo-kio,2013,2A(2),0,0,,
723,ang-mo-kio,2013,2B,0,66,,1
724,ang-mo-kio,2013,2C,68,132,,1
725,ang-mo-kio,2013,2C(S),18,64,,1
726,ang-mo-kio,2013,3,0,44,,1
727,ang-mo-kio,2013,Total,0,210,,1
728,ang-mo-kio,2014,1,0,0,,
729,ang-mo-kio,2014,2A(1),0,0,,
730,ang-mo-kio,2014,2A(2),0,0,,
731,ang-mo-kio,2014,2B,0,71,,1
732,ang-mo-kio,2014,2C,85,142,,1
733,ang-mo-kio,2014,2C(S),11,58,,1
734,ang-mo-kio,2014,3,0,47,,1
735,ang-mo-kio,2014,Total,0,210,,1
736,ang-mo-kio,2015,1,0,0,,
737,ang-mo-kio,2015,2A(1),0,0,,
738,ang-mo-kio,2015,2A(2),0,0,,
739,ang-mo-kio,2015,2B,0,70,,1
740,ang-mo-kio,2015,2C,82,140,,1
741,ang-mo-kio,2015,2C(S),13,58,,1
742,ang-mo-kio,2015,3,0,45,,1
743,ang-mo-kio,2015,Total,0,210,,1
744,ang-mo-kio,2016,1,0,0,,
745,ang-mo-kio,2016,2A(1),0,0,,
746,ang-mo-kio,2016,2A(2),0,0,,
747,ang-mo-kio,2016,2B,0,60,,1
748,ang-mo-kio,2016,2C,57,121,,1
749,ang-mo-kio,2016,2C(S),6,64,,1
750,ang-mo-kio,2016,3,0,58,,1
751,ang-mo-kio,2016,Total,0,180,,1
752,ang-mo-kio,2017,1,0,0,,
753,ang-mo-kio,2017,2A(1),0,0,,
754,ang-mo-kio,2017,2A(2),0,0,,
755,ang-mo-kio,2017,2B,0,77,,1
756,ang-mo-kio,2017,2C,47,156,,1
757,ang-mo-kio,2017,2C(S),21,109,,1
758,ang-mo-kio,2017,3,0,88,,1
759,ang-mo-kio,2017,Total,0,210,,1
760,ang-mo-kio,2018,1,0,0,,
761,ang-mo-kio,2018,2A(1),0,0,,
762,ang-mo-kio,2018,2A(2),0,0,,
763,ang-mo-kio,2018,2B,0,64,,1
764,ang-mo-kio,2018,2C,58,128,,1
765,ang-mo-kio,2018,2C(S),32,70,,1
766,ang-mo-kio,2018,3,0,38,,1
767,ang-mo-kio,2018,Total,0,180,,1
768,ang-mo-kio,2019,1,46,110,,1
769,ang-mo-kio,2019,2A(1),0,64,,1
770,ang-mo-kio,2019,2A(2),15,64,,1
771,ang-mo-kio,2019,2B,0,45,,1
772,ang-mo-kio,2019,2C,45,89,,1
773,ang-mo-kio,2019,2C(S),30,44,,1
774,ang-mo-kio,2019,3,0,14,,1
775,ang-mo-kio,2019,Total,0,150,,1
776,ang-mo-kio,2020,1,60,170,,1
777,ang-mo-kio,2020,2A(1),0,110,,1
778,ang-mo-kio,2020,2A(2),10,110,,1
779,ang-mo-kio,2020,2B,0,70,,1
780,ang-mo-kio,2020,2C,39,143,,1
781,ang-mo-kio,2020,2C(S),31,104,,1
782,ang-mo-kio,2020,3,0,73,,1
783,ang-mo-kio,2020,Total,0,210,,1
784,ang-mo-kio,2021,1,48,200,,1
785,ang-mo-kio,2021,2A(1),0,152,,1
786,ang-mo-kio,2021,2A(2),11,152,,1
787,ang-mo-kio,2021,2B,0,91,,1
788,ang-mo-kio,2021,2C,50,181,,1
789,ang-mo-kio,2021,2C(S),30,131,,1
790,ang-mo-kio,2021,3,0,101,,1
791,ang-mo-kio,2021,Total,0,240,,1
792,ang-mo-kio,2022,1,48,150,,1
793,ang-mo-kio,2022,2A(1),13,102,,1
794,ang-mo-kio,2022,2A(2),0,0,,
795,ang-mo-kio,2022,2B,0,50,,1
796,ang-mo-kio,2022,2C,49,149,,1
797,ang-mo-kio,2022,2C(S),13,100,,1
798,ang-mo-kio,2022,3,0,87,,1
799,ang-mo-kio,2022,Total,0,210,,1
800,ang-mo-kio,2023,1,32,90,,1
801,ang-mo-kio,2023,2A(1),33,58,,1
802,ang-mo-kio,2023,2A(2),0,0,,
803,ang-mo-kio,2023,2B,0,28,,1
804,ang-mo-kio,2023,2C,29,85,,1
805,ang-mo-kio,2023,2C(S),15,56,,1
806,ang-mo-kio,2023,3,0,41,,1
807,ang-mo-kio,2023,Total,0,150,,1
808,anglo-chinese-junior,2009,1,0,0,,
809,anglo-chinese-junior,2009,2A(1),0,0,,
810,anglo-chinese-junior,2009,2A(2),0,0,,
811,anglo-chinese-junior,2009,2B,73,53,,0.726027397260274
812,anglo-chinese-junior,2009,2C,63,54,,0.857142857142857
813,anglo-chinese-junior,2009,2C(S),0,0,,
814,anglo-chinese-junior,2009,3,0,0,,
815,anglo-chinese-junior,2009,Total,0,270,,1
816,anglo-chinese-junior,2010,1,0,0,,
817,anglo-chinese-junior,2010,2A(1),0,0,,
818,anglo-chinese-junior,2010,2A(2),0,0,,
819,anglo-chinese-junior,2010,2B,83,63,,0.759036144578313
820,anglo-chinese-junior,2010,2C,76,63,,0.828947368421053
821,anglo-chinese-junior,2010,2C(S),0,0,,
822,anglo-chinese-junior,2010,3,0,0,,
823,anglo-chinese-junior,2010,Total,0,270,,1
824,anglo-chinese-junior,2011,1,0,0,,
825,anglo-chinese-junior,2011,2A(1),0,0,,
826,anglo-chinese-junior,2011,2A(2),0,0,,
827,anglo-chinese-junior,2011,2B,80,64,,0.8
828,anglo-chinese-junior,2011,2C,79,63,,0.79746835443038
829,anglo-chinese-junior,2011,2C(S),0,0,,
830,anglo-chinese-junior,2011,3,0,0,,
831,anglo-chinese-junior,2011,Total,0,270,,1
832,anglo-chinese-junior,2012,1,0,0,,
833,anglo-chinese-junior,2012,2A(1),0,0,,
834,anglo-chinese-junior,2012,2A(2),0,0,,
835,anglo-chinese-junior,2012,2B,76,54,,0.710526315789474
836,anglo-chinese-junior,2012,2C,64,54,,0.84375
837,anglo-chinese-junior,2012,2C(S),0,0,,
838,anglo-chinese-junior,2012,3,0,0,,
839,anglo-chinese-junior,2012,Total,0,270,,1
840,anglo-chinese-junior,2013,1,0,0,,
841,anglo-chinese-junior,2013,2A(1),0,0,,
842,anglo-chinese-junior,2013,2A(2),0,0,,
843,anglo-chinese-junior,2013,2B,73,47,,0.643835616438356
844,anglo-chinese-junior,2013,2C,49,45,,0.918367346938776
845,anglo-chinese-junior,2013,2C(S),0,0,,
846,anglo-chinese-junior,2013,3,0,0,,
847,anglo-chinese-junior,2013,Total,0,270,,1
848,anglo-chinese-junior,2014,1,0,0,,
849,anglo-chinese-junior,2014,2A(1),0,0,,
850,anglo-chinese-junior,2014,2A(2),0,0,,
851,anglo-chinese-junior,2014,2B,75,73,,0.973333333333333
852,anglo-chinese-junior,2014,2C,101,73,,0.722772277227723
853,anglo-chinese-junior,2014,2C(S),0,0,,
854,anglo-chinese-junior,2014,3,0,0,,
855,anglo-chinese-junior,2014,Total,0,270,,1
856,anglo-chinese-junior,2015,1,0,0,,
857,anglo-chinese-junior,2015,2A(1),0,0,,
858,anglo-chinese-junior,2015,2A(2),0,0,,
859,anglo-chinese-junior,2015,2B,90,58,,0.644444444444444
860,anglo-chinese-junior,2015,2C,75,58,,0.773333333333333
861,anglo-chinese-junior,2015,2C(S),0,0,,
862,anglo-chinese-junior,2015,3,0,0,,
863,anglo-chinese-junior,2015,Total,0,270,,1
864,anglo-chinese-junior,2016,1,0,0,,
865,anglo-chinese-junior,2016,2A(1),0,0,,
866,anglo-chinese-junior,2016,2A(2),0,0,,
867,anglo-chinese-junior,2016,2B,79,50,,0.632911392405063
868,anglo-chinese-junior,2016,2C,65,49,,0.753846153846154
869,anglo-chinese-junior,2016,2C(S),0,0,,
870,anglo-chinese-junior,2016,3,0,0,,
871,anglo-chinese-junior,2016,Total,0,270,,1
872,anglo-chinese-junior,2017,1,0,0,,
873,anglo-chinese-junior,2017,2A(1),0,0,,
874,anglo-chinese-junior,2017,2A(2),0,0,,
875,anglo-chinese-junior,2017,2B,56,51,,0.910714285714286
876,anglo-chinese-junior,2017,2C,67,50,,0.746268656716418
877,anglo-chinese-junior,2017,2C(S),0,0,,
878,anglo-chinese-junior,2017,3,0,0,,
879,anglo-chinese-junior,2017,Total,0,270,,1
880,anglo-chinese-junior,2018,1,0,0,,
881,anglo-chinese-junior,2018,2A(1),0,0,,
882,anglo-chinese-junior,2018,2A(2),0,0,,
883,anglo-chinese-junior,2018,2B,55,41,,0.745454545454545
884,anglo-chinese-junior,2018,2C,52,41,,0.788461538461538
885,anglo-chinese-junior,2018,2C(S),0,0,,
886,anglo-chinese-junior,2018,3,0,0,,
887,anglo-chinese-junior,2018,Total,0,270,,1
888,anglo-chinese-junior,2019,1,75,230,,1
889,anglo-chinese-junior,2019,2A(1),88,155,,1
890,anglo-chinese-junior,2019,2A(2),15,67,,1
891,anglo-chinese-junior,2019,2B,65,46,SC<1,0.707692307692308
892,anglo-chinese-junior,2019,2C,60,46,SC<1,0.766666666666667
893,anglo-chinese-junior,2019,2C(S),0,0,,
894,anglo-chinese-junior,2019,3,0,0,,
895,anglo-chinese-junior,2019,Total,0,270,,1
896,anglo-chinese-junior,2020,1,93,230,,1
897,anglo-chinese-junior,2020,2A(1),107,137,,1
898,anglo-chinese-junior,2020,2A(2),20,30,,1
899,anglo-chinese-junior,2020,2B,59,26,SC<1,0.440677966101695
900,anglo-chinese-junior,2020,2C,41,25,SC<1,0.609756097560976
901,anglo-chinese-junior,2020,2C(S),0,0,,
902,anglo-chinese-junior,2020,3,0,0,,
903,anglo-chinese-junior,2020,Total,0,270,,1
904,anglo-chinese-junior,2021,1,88,230,,1
905,anglo-chinese-junior,2021,2A(1),97,142,,1
906,anglo-chinese-junior,2021,2A(2),19,45,,1
907,anglo-chinese-junior,2021,2B,54,33,SC<1,0.611111111111111
908,anglo-chinese-junior,2021,2C,51,33,SC<1,0.647058823529412
909,anglo-chinese-junior,2021,2C(S),0,0,,
910,anglo-chinese-junior,2021,3,0,0,,
911,anglo-chinese-junior,2021,Total,0,270,,1
912,anglo-chinese-junior,2022,1,78,210,,1
913,anglo-chinese-junior,2022,2A(1),112,132,,1
914,anglo-chinese-junior,2022,2A(2),0,0,,
915,anglo-chinese-junior,2022,2B,57,27,SC<1,0.473684210526316
916,anglo-chinese-junior,2022,2C,69,53,SC<1,0.768115942028985
917,anglo-chinese-junior,2022,2C(S),0,0,,
918,anglo-chinese-junior,2022,3,0,0,,
919,anglo-chinese-junior,2022,Total,0,270,,1
920,anglo-chinese-junior,2023,1,76,210,,1
921,anglo-chinese-junior,2023,2A(1),101,134,,1
922,anglo-chinese-junior,2023,2A(2),0,0,,
923,anglo-chinese-junior,2023,2B,52,31,SC<1,0.596153846153846
924,anglo-chinese-junior,2023,2C,79,62,SC>2,0.784810126582278
925,anglo-chinese-junior,2023,2C(S),0,0,,
926,anglo-chinese-junior,2023,3,0,0,,
927,anglo-chinese-junior,2023,Total,0,270,,1
928,anglo-chinese-primary,2009,1,0,0,,
929,anglo-chinese-primary,2009,2A(1),0,0,,
930,anglo-chinese-primary,2009,2A(2),0,0,,
931,anglo-chinese-primary,2009,2B,36,26,,0.722222222222222
932,anglo-chinese-primary,2009,2C,48,27,,0.5625
933,anglo-chinese-primary,2009,2C(S),0,0,,
934,anglo-chinese-primary,2009,3,0,0,,
935,anglo-chinese-primary,2009,Total,0,240,,1
936,anglo-chinese-primary,2010,1,0,0,,
937,anglo-chinese-primary,2010,2A(1),0,0,,
938,anglo-chinese-primary,2010,2A(2),0,0,,
939,anglo-chinese-primary,2010,2B,25,20,,0.8
940,anglo-chinese-primary,2010,2C,30,19,,0.633333333333333
941,anglo-chinese-primary,2010,2C(S),0,0,,
942,anglo-chinese-primary,2010,3,0,0,,
943,anglo-chinese-primary,2010,Total,0,240,,1
944,anglo-chinese-primary,2011,1,0,0,,
945,anglo-chinese-primary,2011,2A(1),0,0,,
946,anglo-chinese-primary,2011,2A(2),0,0,,
947,anglo-chinese-primary,2011,2B,35,25,,0.714285714285714
948,anglo-chinese-primary,2011,2C,30,24,,0.8
949,anglo-chinese-primary,2011,2C(S),0,0,,
950,anglo-chinese-primary,2011,3,0,0,,
951,anglo-chinese-primary,2011,Total,0,240,,1
952,anglo-chinese-primary,2012,1,0,0,,
953,anglo-chinese-primary,2012,2A(1),0,0,,
954,anglo-chinese-primary,2012,2A(2),0,0,,
955,anglo-chinese-primary,2012,2B,22,18,,0.818181818181818
956,anglo-chinese-primary,2012,2C,21,17,,0.80952380952381
957,anglo-chinese-primary,2012,2C(S),0,0,,
958,anglo-chinese-primary,2012,3,0,0,,
959,anglo-chinese-primary,2012,Total,0,240,,1
960,anglo-chinese-primary,2013,1,0,0,,
961,anglo-chinese-primary,2013,2A(1),0,0,,
962,anglo-chinese-primary,2013,2A(2),0,0,,
963,anglo-chinese-primary,2013,2B,31,24,,0.774193548387097
964,anglo-chinese-primary,2013,2C,31,22,,0.709677419354839
965,anglo-chinese-primary,2013,2C(S),0,0,,
966,anglo-chinese-primary,2013,3,0,0,,
967,anglo-chinese-primary,2013,Total,0,240,,1
968,anglo-chinese-primary,2014,1,0,0,,
969,anglo-chinese-primary,2014,2A(1),0,0,,
970,anglo-chinese-primary,2014,2A(2),0,0,,
971,anglo-chinese-primary,2014,2B,35,32,,0.914285714285714
972,anglo-chinese-primary,2014,2C,54,30,,0.555555555555556
973,anglo-chinese-primary,2014,2C(S),0,0,,
974,anglo-chinese-primary,2014,3,0,0,,
975,anglo-chinese-primary,2014,Total,0,240,,1
976,anglo-chinese-primary,2015,1,0,0,,
977,anglo-chinese-primary,2015,2A(1),0,0,,
978,anglo-chinese-primary,2015,2A(2),0,0,,
979,anglo-chinese-primary,2015,2B,33,29,,0.878787878787879
980,anglo-chinese-primary,2015,2C,33,29,,0.878787878787879
981,anglo-chinese-primary,2015,2C(S),0,0,,
982,anglo-chinese-primary,2015,3,0,0,,
983,anglo-chinese-primary,2015,Total,0,240,,1
984,anglo-chinese-primary,2016,1,0,0,,
985,anglo-chinese-primary,2016,2A(1),0,0,,
986,anglo-chinese-primary,2016,2A(2),0,0,,
987,anglo-chinese-primary,2016,2B,27,21,,0.777777777777778
988,anglo-chinese-primary,2016,2C,27,20,,0.740740740740741
989,anglo-chinese-primary,2016,2C(S),0,0,,
990,anglo-chinese-primary,2016,3,0,0,,
991,anglo-chinese-primary,2016,Total,0,240,,1
992,anglo-chinese-primary,2017,1,0,0,,
993,anglo-chinese-primary,2017,2A(1),0,0,,
994,anglo-chinese-primary,2017,2A(2),0,0,,
995,anglo-chinese-primary,2017,2B,46,40,,0.869565217391304
996,anglo-chinese-primary,2017,2C,46,39,,0.847826086956522
997,anglo-chinese-primary,2017,2C(S),0,0,,
998,anglo-chinese-primary,2017,3,0,0,,
999,anglo-chinese-primary,2017,Total,0,240,,1
1000,anglo-chinese-primary,2018,1,0,0,,
1001,anglo-chinese-primary,2018,2A(1),0,0,,
1002,anglo-chinese-primary,2018,2A(2),0,0,,
1003,anglo-chinese-primary,2018,2B,47,32,,0.680851063829787
1004,anglo-chinese-primary,2018,2C,45,32,,0.711111111111111
1005,anglo-chinese-primary,2018,2C(S),0,0,,
1006,anglo-chinese-primary,2018,3,0,0,,
1007,anglo-chinese-primary,2018,Total,0,240,,1
1008,anglo-chinese-primary,2019,1,57,200,,1
1009,anglo-chinese-primary,2019,2A(1),106,143,,1
1010,anglo-chinese-primary,2019,2A(2),22,37,,1
1011,anglo-chinese-primary,2019,2B,37,28,SC<1,0.756756756756757
1012,anglo-chinese-primary,2019,2C,42,27,SC<1,0.642857142857143
1013,anglo-chinese-primary,2019,2C(S),0,0,,
1014,anglo-chinese-primary,2019,3,0,0,,
1015,anglo-chinese-primary,2019,Total,0,240,,1
1016,anglo-chinese-primary,2020,1,68,200,,1
1017,anglo-chinese-primary,2020,2A(1),95,132,,1
1018,anglo-chinese-primary,2020,2A(2),28,37,,1
1019,anglo-chinese-primary,2020,2B,50,25,SC<1,0.5
1020,anglo-chinese-primary,2020,2C,46,26,SC<1,0.565217391304348
1021,anglo-chinese-primary,2020,2C(S),0,0,,
1022,anglo-chinese-primary,2020,3,0,0,,
1023,anglo-chinese-primary,2020,Total,0,240,,1
1024,anglo-chinese-primary,2021,1,59,200,,1
1025,anglo-chinese-primary,2021,2A(1),103,141,,1
1026,anglo-chinese-primary,2021,2A(2),27,38,,1
1027,anglo-chinese-primary,2021,2B,44,26,SC<1,0.590909090909091
1028,anglo-chinese-primary,2021,2C,40,25,SC<1,0.625
1029,anglo-chinese-primary,2021,2C(S),0,0,,
1030,anglo-chinese-primary,2021,3,0,0,,
1031,anglo-chinese-primary,2021,Total,0,240,,1
1032,anglo-chinese-primary,2022,1,62,180,,1
1033,anglo-chinese-primary,2022,2A(1),95,118,,1
1034,anglo-chinese-primary,2022,2A(2),0,0,,
1035,anglo-chinese-primary,2022,2B,55,28,SC<1,0.509090909090909
1036,anglo-chinese-primary,2022,2C,69,55,SC<1,0.797101449275362
1037,anglo-chinese-primary,2022,2C(S),0,0,,
1038,anglo-chinese-primary,2022,3,0,0,,
1039,anglo-chinese-primary,2022,Total,0,240,,1
1040,anglo-chinese-primary,2023,1,56,180,,1
1041,anglo-chinese-primary,2023,2A(1),106,124,,1
1042,anglo-chinese-primary,2023,2A(2),0,0,,
1043,anglo-chinese-primary,2023,2B,51,26,SC<1,0.509803921568627
1044,anglo-chinese-primary,2023,2C,68,53,SC<1,0.779411764705882
1045,anglo-chinese-primary,2023,2C(S),0,0,,
1046,anglo-chinese-primary,2023,3,0,0,,
1047,anglo-chinese-primary,2023,Total,0,240,,1
1048,angsana,2009,1,0,0,,
1049,angsana,2009,2A(1),0,0,,
1050,angsana,2009,2A(2),0,0,,
1051,angsana,2009,2B,0,75,,1
1052,angsana,2009,2C,22,150,,1
1053,angsana,2009,2C(S),8,128,,1
1054,angsana,2009,3,0,117,,1
1055,angsana,2009,Total,0,180,,1
1056,angsana,2010,1,0,0,,
1057,angsana,2010,2A(1),0,0,,
1058,angsana,2010,2A(2),0,0,,
1059,angsana,2010,2B,0,65,,1
1060,angsana,2010,2C,19,130,,1
1061,angsana,2010,2C(S),13,111,,1
1062,angsana,2010,3,0,35,,1
1063,angsana,2010,Total,0,180,,1
1064,angsana,2011,1,0,0,,
1065,angsana,2011,2A(1),0,0,,
1066,angsana,2011,2A(2),0,0,,
1067,angsana,2011,2B,0,68,,1
1068,angsana,2011,2C,20,135,,1
1069,angsana,2011,2C(S),9,115,,1
1070,angsana,2011,3,0,31,,1
1071,angsana,2011,Total,0,180,,1
1072,angsana,2012,1,0,0,,
1073,angsana,2012,2A(1),0,0,,
1074,angsana,2012,2A(2),0,0,,
1075,angsana,2012,2B,0,68,,1
1076,angsana,2012,2C,28,136,,1
1077,angsana,2012,2C(S),2,111,,1
1078,angsana,2012,3,0,30,,1
1079,angsana,2012,Total,0,180,,1
1080,angsana,2013,1,0,0,,
1081,angsana,2013,2A(1),0,0,,
1082,angsana,2013,2A(2),0,0,,
1083,angsana,2013,2B,0,59,,1
1084,angsana,2013,2C,32,117,,1
1085,angsana,2013,2C(S),22,85,,1
1086,angsana,2013,3,0,12,,1
1087,angsana,2013,Total,0,150,,1
1088,angsana,2014,1,0,0,,
1089,angsana,2014,2A(1),0,0,,
1090,angsana,2014,2A(2),0,0,,
1091,angsana,2014,2B,2,64,,1
1092,angsana,2014,2C,22,125,,1
1093,angsana,2014,2C(S),7,103,,1
1094,angsana,2014,3,0,96,,1
1095,angsana,2014,Total,0,180,,1
1096,angsana,2015,1,0,0,,
1097,angsana,2015,2A(1),0,0,,
1098,angsana,2015,2A(2),0,0,,
1099,angsana,2015,2B,0,59,,1
1100,angsana,2015,2C,16,118,,1
1101,angsana,2015,2C(S),5,102,,1
1102,angsana,2015,3,0,97,,1
1103,angsana,2015,Total,0,150,,1
1104,angsana,2016,1,0,0,,
1105,angsana,2016,2A(1),0,0,,
1106,angsana,2016,2A(2),0,0,,
1107,angsana,2016,2B,0,45,,1
1108,angsana,2016,2C,13,90,,1
1109,angsana,2016,2C(S),2,77,,1
1110,angsana,2016,3,0,75,,1
1111,angsana,2016,Total,0,120,,1
1112,angsana,2017,1,0,0,,
1113,angsana,2017,2A(1),0,0,,
1114,angsana,2017,2A(2),0,0,,
1115,angsana,2017,2B,0,61,,1
1116,angsana,2017,2C,9,121,,1
1117,angsana,2017,2C(S),17,112,,1
1118,angsana,2017,3,0,95,,1
1119,angsana,2017,Total,0,150,,1
1120,angsana,2018,1,0,0,,
1121,angsana,2018,2A(1),0,0,,
1122,angsana,2018,2A(2),0,0,,
1123,angsana,2018,2B,0,88,,1
1124,angsana,2018,2C,14,175,,1
1125,angsana,2018,2C(S),43,161,,1
1126,angsana,2018,3,0,118,,1
1127,angsana,2018,Total,0,210,,1
1128,angsana,2019,1,24,80,,1
1129,angsana,2019,2A(1),0,56,,1
1130,angsana,2019,2A(2),11,56,,1
1131,angsana,2019,2B,0,43,,1
1132,angsana,2019,2C,9,85,,1
1133,angsana,2019,2C(S),3,77,,1
1134,angsana,2019,3,0,74,,1
1135,angsana,2019,Total,0,120,,1
1136,angsana,2020,1,31,200,,1
1137,angsana,2020,2A(1),1,169,,1
1138,angsana,2020,2A(2),3,168,,1
1139,angsana,2020,2B,0,103,,1
1140,angsana,2020,2C,21,205,,1
1141,angsana,2020,2C(S),46,184,,1
1142,angsana,2020,3,0,138,,1
1143,angsana,2020,Total,0,240,,1
1144,angsana,2021,1,38,200,,1
1145,angsana,2021,2A(1),0,162,,1
1146,angsana,2021,2A(2),9,162,,1
1147,angsana,2021,2B,0,97,,1
1148,angsana,2021,2C,79,195,,1
1149,angsana,2021,2C(S),68,116,,1
1150,angsana,2021,3,0,48,,1
1151,angsana,2021,Total,0,240,,1
1152,angsana,2022,1,58,220,,1
1153,angsana,2022,2A(1),20,162,,1
1154,angsana,2022,2A(2),0,0,,
1155,angsana,2022,2B,0,67,,1
1156,angsana,2022,2C,171,202,,1
1157,angsana,2022,2C(S),66,31,SC<1,0.46969696969697
1158,angsana,2022,3,0,0,,
1159,angsana,2022,Total,0,280,,1
1160,angsana,2023,1,88,220,,1
1161,angsana,2023,2A(1),95,132,,1
1162,angsana,2023,2A(2),0,0,,
1163,angsana,2023,2B,2,32,,1
1164,angsana,2023,2C,167,95,SC<1,0.568862275449102
1165,angsana,2023,2C(S),0,0,,
1166,angsana,2023,3,0,0,,
1167,angsana,2023,Total,0,280,,1
1168,beacon,2009,1,0,0,,
1169,beacon,2009,2A(1),0,0,,
1170,beacon,2009,2A(2),0,0,,
1171,beacon,2009,2B,13,88,,1
1172,beacon,2009,2C,192,163,,0.848958333333333
1173,beacon,2009,2C(S),0,0,,
1174,beacon,2009,3,0,0,,
1175,beacon,2009,Total,0,240,,1
1176,beacon,2010,1,0,0,,
1177,beacon,2010,2A(1),0,0,,
1178,beacon,2010,2A(2),0,0,,
1179,beacon,2010,2B,9,90,,1
1180,beacon,2010,2C,183,170,,0.92896174863388
1181,beacon,2010,2C(S),0,0,,
1182,beacon,2010,3,0,0,,
1183,beacon,2010,Total,0,240,,1
1184,beacon,2011,1,0,0,,
1185,beacon,2011,2A(1),0,0,,
1186,beacon,2011,2A(2),0,0,,
1187,beacon,2011,2B,7,61,,1
1188,beacon,2011,2C,145,116,,0.8
1189,beacon,2011,2C(S),0,0,,
1190,beacon,2011,3,0,0,,
1191,beacon,2011,Total,0,240,,1
1192,beacon,2012,1,0,0,,
1193,beacon,2012,2A(1),0,0,,
